title,MolID,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nS,nF,nCL,nX,nR03,nR04,nR05,nR06,nR09,nR10,nR12,nBnz,ZM1,ZM1V,ZM2,ZM2V,Qindex,SNar,HNar,GNar,Xt,Dz,Ram,Pol,LPRS,VDA,MSD,SMTI,SMTIV,GMTI,GMTIV,Xu,SPI,W,WA,Har,Har2,QW,TI1,TI2,STN,HyDp,RHyDp,w,ww,Rww,D/D,Wap,WhetZ,Whetm,Whetv,Whete,Whetp,J,JhetZ,Jhetm,Jhetv,Jhete,Jhetp,MAXDN,MAXDP,DELS,TIE,S0K,S1K,S2K,S3K,PHI,BLI,PW2,PW3,PW4,PW5,PJI2,CSI,ECC,AECC,DECC,MDDD,UNIP,CENT,VAR,BAC,Lop,ICR,D/Dr03,D/Dr04,D/Dr05,D/Dr06,D/Dr09,D/Dr10,D/Dr12,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..S),T(S..F),T(S..Cl),T(F..F),MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,TWC,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,TPC,piID,PCR,PCD,CID,BID,nCp,nCs,nCt,nCq,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nArCOOH,nRCOOR,nArCOOR,nRCONH2,nRCONHR,nArCONHR,nRCONR2,nArCONR2,nArOCON,nRCO,nArCO,nCONN,nRNH2,nArNH2,nRNHR,nRNR2,nArNR2,nArCN,nN+,nNq,nROH,nArOH,nOHp,nOHs,nOHt,nROR,nArOR,nSO2N,nCRX3,nArX,nBeta-Lactams,nPyrrolidines,nPyrroles,nPyrazoles,nImidazoles,nThiophenes,nIsoxazoles,nTriazoles,nPyridines,nHDon,nHAcc,C-001,C-002,C-003,C-004,C-005,C-006,C-007,C-008,C-009,C-011,C-012,C-013,C-016,C-017,C-018,C-019,C-024,C-025,C-026,C-027,C-028,C-029,C-033,C-034,C-035,C-038,C-039,C-040,C-041,C-042,C-043,H-046,H-047,H-048,H-049,H-050,H-051,H-052,H-053,H-054,H-055,O-056,O-057,O-058,O-059,O-060,O-062,N-066,N-067,N-068,N-069,N-070,N-071,N-072,N-073,N-074,N-075,N-079,F-083,F-084,Cl-089,S-107,S-110,Ui,Hy,AMR,TPSA(NO),TPSA(Tot),MLOGP,MLOGP2,ALOGP,ALOGP2,LAI,GVWAI-80,Inflammat-80,Psychotic-80,Psychotic-50,Hypertens-80,Hypertens-50,Neoplastic-80,Infective-80,BLTF96,BLTD48,BLTA96,Potential Energy-OPLS3e,Stretch Energy-OPLS3e,Bend Energy-OPLS3e,Torsional Energy-OPLS3e,Improper Torsional Energy-OPLS3e,Van der Waal Energy-OPLS3e,Electrostatic Energy-OPLS3e,RMS Derivative-OPLS3e,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,Es_o,PSA_o,Es_w,PSA_w,dEs,|dEs|
51,C45H55N7O6,790.07,6.99,69.37,112.88,73.04,136.5,0.61,1,0.65,2.35,113,58,118,63,28,80,0.349,6,8,9,0.076,6,0,22,55,45,7,6,0,0,0,0,0,0,2,3,1,0,0,3,302,752,353,733,38,41.38,1.891,2.041,0.155,125.5,20,95,352.914,445.276,0.15,55304,86242,58505,141145,46.515,33.505,12913,7.812,122.667,320.768,9588.021,688.661,2.98,11.439,67959,154.631,32650,376372,36.523,707.765,173205,11331.2,11331.93,14460.6,11356.53,15311.31,1.334,1.512,1.511,1.175,1.508,1.108,2.506,7.521,93.699,223.438,323.763,42.779,19.756,11.028,14.571,0.968,0.583,0.338,0.183,0.1,0.7,1769,824,14.207,1.49,63.364,334,6454,276,106,0.807,2.79,0,0,230.517,446.337,204.286,0,0,132,243,0,0,0,111,0,0,0,0,0,0,0,63,5.714,6.561,7.439,8.304,9.185,10.057,10.939,11.816,12.7,203.715,58,126,0,478,20,2142,210,10358,1656,52236,63,88,114,147,177,190,222,265,284,320,4.394,4.907,5.369,5.837,6.258,6.326,6.642,6.984,6.97,7.17,243.56,325.496,1.336,81.936,117.983,58.149,4,12,2,0,8,0,0,20,14,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,12,4,6,2,0,0,1,0,6,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,1,0,0,0,6,0,0,0,13,22,1,0,6,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,4.858,2.575,219.534,181.6,181.6,1.652,2.728,5.258,27.649,1,0,0,0,0,0,0,0,0,-2.79,-2.89,-2.88,-551.04,14.873,79.782,63.998,3.721,86.415,-656.938,0.729,9,0,0,0,6,20,0,-2,789.973,10.082,1053.356,496.032,99.756,457.568,0,2279.126,2.25,11.75,0.0445992,0.0167322,0.795125,76.584,23.148,36.283,22.28,4.601,-4.955,-7.937,1.217,268.201,-1.694,560.144,0.174,8.287,0.026,9,-0.378,1,58.476,0,78.072,13,3,1,26,0,26,4,58,13.084,-142.892,166.372,-139.362,180.486,-3.53,3.53
52,C36H46N6O7,674.88,7.1,57.5,95.57,60.44,122,0.61,1.01,0.64,2.49,95,49,99,53,18,65,0.226,5,8,6,0.061,6,0,12,46,36,6,7,0,0,0,0,0,0,2,2,0,0,0,2,254,676,296,630,32,34.619,1.873,2.027,0.17,108,17,79,285.447,343.592,0.164,35767,58357,37403,98527,40.896,28.951,8418,7.158,101.164,249.864,6101.599,415.882,2.77,9.67,41403,126.44,23710,274670,27.208,466.657,129548,7398.857,7399.418,9703.941,7417.067,10324.85,1.433,1.62,1.62,1.229,1.616,1.154,2.441,7.179,91.092,200.774,263.121,36.5,16.753,9.473,12.479,0.968,0.584,0.336,0.181,0.1,1,1373,646,13.184,1.809,47.19,255,4341,247,84,0.793,3.09,0,0,166.849,241.293,0,0,0,81,249,0,0,0,180,0,0,0,0,0,0,0,53,5.541,6.385,7.262,8.125,9.004,9.875,10.756,11.632,12.514,183.094,49,106,0,402,20,1792,196,8618,1476,43296,53,74,95,122,145,154,174,207,230,254,4.19,4.654,5.03,5.398,5.795,5.706,5.86,6.196,6.367,6.475,225.007,277.719,1.234,52.711,99.327,49.163,2,12,1,0,9,0,0,12,9,3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,13,2,7,1,0,0,3,0,5,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,0,7,20,0,0,5,0,14,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4.248,2.025,179.797,177.25,177.25,0.663,0.44,2.239,5.013,1,0,0,0,0,0,0,0,0,-1.95,-1.95,-1.89,-451.38,16.966,95.593,67.107,4.083,73.29,-523.955,1.267,3,0,0,0,6,17,0,-2,674.795,7.113,961.666,503.055,133.716,324.896,0,1985.9,2,13.75,0.0254758,0.0202206,0.7945336,65.509,20.055,32.736,22.279,1.553,-3.722,-4.276,1.84,179.553,-1.873,251.313,-1.207,9.038,-0.172,9,-1.44,1,50.47,0,59.508,13,2,1,22,0,22,8,49,7.94,-184.464,173.301,-136.029,186.47,-48.435,48.435
53,C33H50N6O7,642.89,6.7,55.7,96.34,58.97,117,0.58,1,0.61,2.54,96,46,98,48,12,57,0.125,3,4,7,0.071,6,0,6,50,33,6,7,0,0,0,0,0,0,1,1,0,0,0,1,230,616,265,560,26,29.767,1.725,1.91,0.183,102,17,75,263.414,310.913,0.169,29133,47635,29129,76856,38.888,33.509,7151,6.909,92.225,226.154,5283.962,195.331,2.945,6.28,34210,115.387,18058,180983,33.277,457.314,52364,6354.142,6354.643,8399.216,6370.233,8949.24,1.957,2.193,2.193,1.648,2.187,1.544,2.423,7.048,88.541,261.013,246.084,37.458,17.237,10.506,14.036,1.017,0.586,0.337,0.173,0.095,1,1223,597,12.978,2.021,41.463,241,3216,220,183,1.089,3.092,0,0,90.707,125.794,0,0,0,81,249,0,0,0,180,0,0,0,0,0,0,0,48,5.442,6.275,7.148,8.001,8.874,9.737,10.611,11.478,12.353,173.921,46,96,0,364,10,1614,98,7708,738,38426,48,67,83,102,119,124,139,160,166,180,4.06,4.494,4.806,5.12,5.478,5.383,5.511,5.826,5.921,6.011,176.995,204.222,1.154,27.227,91.248,46.164,6,10,3,0,7,0,0,6,4,2,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,13,6,5,3,0,0,2,0,5,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,6,0,0,0,21,13,0,0,6,0,10,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.7,2.834,170.082,186.04,186.04,0.338,0.114,2.507,6.286,1,0,0,0,0,0,0,0,0,-1.68,-1.64,-1.57,-546.745,14.186,101.189,32.29,7.382,60.981,-633.438,0.129,2,0,0,0,6,19,0,-2,642.794,11.168,859.244,558.11,187.4,113.734,0,1836.704,2.25,12.5,0.0679102,0.0218215,0.844127,56.237,17.395,29.804,23.892,0.566,-0.275,-3.733,3.65,19.469,-2.335,70.786,-2.748,9.543,0.331,8,-1.6,1,14.461,0,116.764,13,3,2,11,0,11,4,46,609.435,-129.335,176.92,-143.613,200.602,14.278,14.278
54,C35H48N6O8,680.89,7.02,57.61,97.78,60.66,128.67,0.59,1.01,0.63,2.63,97,49,99,51,18,63,0.235,3,3,8,0.081,6,0,12,48,35,6,8,0,0,0,0,0,0,0,2,0,0,0,2,242,680,274,610,26,31.846,1.74,1.915,0.177,109,17,77,286.471,350.857,0.167,35089,59705,35261,101045,41.04,34.889,8596,7.31,97.642,244.59,6472.667,224.914,3.113,6.474,43066,122.302,18712,174376,38.267,591.847,42173,7574,7574.583,9899.631,7592.059,10522.06,1.954,2.204,2.204,1.677,2.199,1.576,2.814,6.882,95.927,284.271,261.121,39.619,18.809,12.538,15.208,0.966,0.584,0.324,0.165,0.095,0.889,1355,661,13.49,1.786,49.848,264,4256,247,180,0.984,3.027,0,0,0,294.285,0,0,0,81,288,0,0,0,242,0,0,0,0,0,0,0,51,5.493,6.308,7.168,8.004,8.862,9.707,10.565,11.415,12.273,179.795,49,102,0,382,0,1668,0,7814,0,38052,51,70,83,100,121,119,136,159,167,175,4.159,4.615,4.934,5.283,5.706,5.54,5.715,6.044,6.173,6.223,170.128,206.16,1.212,36.033,97.303,49.154,5,9,2,0,5,0,0,12,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,5,3,2,0,0,1,0,6,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,0,13,17,0,0,8,0,10,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4.248,4.355,179.378,215.06,215.06,-0.221,0.049,1.935,3.745,1,0,0,0,0,0,0,0,0,-1.2,-1.11,-1.01,-668.144,10.946,58.193,51.814,2.054,69.235,-693.015,0.91,4,0,0,0,6,22,0,-2,680.8,11.368,902.324,435.487,210.679,256.159,0,1912.712,2.5,11.95,0.0675591,0.0209399,0.8258522,58.713,19.347,30.929,21.837,1.221,-1.798,-5.028,2.675,21.481,-2.822,40.864,-2.388,9.037,0.347,10,-1.444,1,19.063,0,83.666,14,3,2,12,0,12,0,49,44.433,-167.371,220.965,-187.571,229.825,20.2,20.2
55,C33H44N6O7,636.83,7.08,53.9,90.69,56.68,119.5,0.6,1.01,0.63,2.6,90,46,92,48,18,60,0.25,3,3,7,0.076,6,0,12,44,33,6,7,0,0,0,0,0,0,0,2,0,0,0,2,226,640,256,577,24,30.342,1.769,1.934,0.182,102,15,72,264.812,320.826,0.174,30226,51386,30438,86990,39.153,30.938,7379,7.129,90.482,221.322,5546.167,205.024,2.684,6.474,36064,112.756,16457,154345,33.269,511.128,37648,6471.715,6472.198,8441.136,6487.164,8970.24,1.892,2.143,2.143,1.636,2.138,1.538,2.514,6.779,84.214,238.707,236.084,36.686,17.792,11.518,14.19,0.965,0.58,0.33,0.165,0.094,0.889,1212,591,12.848,1.65,44.847,237,3856,220,127,0.93,2.959,0,0,0,263.456,0,0,0,81,249,0,0,0,180,0,0,0,0,0,0,0,48,5.425,6.24,7.093,7.927,8.778,9.62,10.471,11.317,12.168,173.039,46,96,0,356,0,1548,0,7220,0,34986,48,65,78,92,111,106,120,141,149,160,4.111,4.564,4.89,5.231,5.666,5.479,5.65,5.985,6.113,6.176,172.524,216.914,1.257,44.391,91.618,46.158,4,7,2,0,4,0,0,12,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,3,2,0,0,2,0,4,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,0,14,17,0,0,7,0,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4.248,3.618,168.921,194.83,194.83,0.12,0.014,2.136,4.562,1,0,0,0,0,0,0,0,0,-1.49,-1.43,-1.35,-666.833,10.583,38.684,11.082,2.082,72.484,-592.363,0.637,4,0,0,0,6,20,0,-2,636.747,11.109,924.208,468.973,156.944,298.291,0,1881.401,2.5,11.25,0.0655942,0.0192465,0.7974735,59.146,19.252,30.368,21.319,1.704,-2.844,-4.422,2.015,73.752,-2.287,145.254,-1.441,9.013,0.19,9,-1.336,1,31.478,0,80.381,13,3,1,12,0,12,0,46,33.044,-209.385,209.392,-225.241,214.829,15.856,15.856
56,C33H44N6O8,652.83,7.17,54.42,92.02,57.14,125.33,0.6,1.01,0.63,2.67,91,47,93,49,18,61,0.245,3,3,7,0.075,6,0,12,44,33,6,8,0,0,0,0,0,0,0,2,0,0,0,2,232,670,262,598,25,30.748,1.752,1.924,0.18,105,16,73,272.126,331.66,0.173,31919,55407,32159,95823,39.819,32.653,7794,7.21,92.904,229.024,5857.333,212.015,3.21,6.474,38691,115.98,17190,160389,34.601,536.978,39149,6839.645,6840.18,8969.348,6856.111,9538.451,1.907,2.158,2.157,1.639,2.152,1.539,2.808,6.777,92.813,260.13,251.066,37.638,17.921,12.049,14.351,0.95,0.583,0.323,0.161,0.094,0.889,1293,629,13.383,1.753,46.758,248,3932,241,150,0.933,3.016,0,0,0,279.1,0,0,0,81,288,0,0,0,242,0,0,0,0,0,0,0,49,5.451,6.263,7.119,7.952,8.806,9.648,10.502,11.348,12.203,175.292,47,98,0,366,0,1592,0,7414,0,35848,49,67,79,94,115,113,128,149,155,159,4.127,4.585,4.905,5.242,5.679,5.516,5.681,6.011,6.137,6.166,166.488,203.213,1.221,36.725,93.447,47.156,4,9,1,0,5,0,0,12,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,3,1,0,0,1,0,6,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,0,7,17,0,0,8,0,12,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4.248,4.421,170.382,215.06,215.06,-0.586,0.343,1.092,1.193,1,0,0,0,0,0,0,0,0,-0.89,-0.76,-0.64,-758.166,7.856,29.082,64.591,1.965,62.95,-745.592,2.377,5,0,0,0,6,21,0,-2,652.746,11.327,898.937,446.647,208.143,244.147,0,1857.681,2.5,11.95,0.0690643,0.0210188,0.8129863,57.038,18.9,30.262,24.566,0.869,-0.734,-4.462,2.524,11.876,-2.802,43.384,-2.479,9.454,0.249,10,-1.558,1,12.395,0,119.022,14,3,2,12,0,12,0,47,399.529,-179.018,221.52,-199.867,230.098,20.849,20.849
57,C33H43N7O8,665.83,7.32,54.81,92.24,57.38,130.17,0.6,1.01,0.63,2.71,91,48,93,50,19,63,0.24,3,3,8,0.086,7,0,12,43,33,7,8,0,0,0,0,0,0,0,2,0,0,0,2,236,700,265,621,25,31.441,1.756,1.925,0.178,107.5,16,73,279.896,345.667,0.172,33920,59648,34140,104393,40.523,33.232,8296,7.355,94.64,234.873,6270,222.319,3.053,6.474,41772,118.169,17980,167964,36.526,568.429,40830,7281.77,7282.322,9515.479,7299.242,10114.95,1.905,2.155,2.155,1.641,2.15,1.542,2.878,6.658,96.646,271.708,258.078,38.307,18.414,12.774,14.695,0.936,0.581,0.315,0.16,0.098,0.7,1340,653,13.604,1.387,49.972,264,3920,232,153,0.998,2.714,0,0,0,285.205,0,0,0,126,357,0,0,0,243,0,0,0,0,0,0,0,50,5.468,6.275,7.128,7.958,8.81,9.648,10.5,11.344,12.195,177.326,48,100,0,372,0,1606,0,7420,0,35620,50,68,79,95,118,115,127,146,152,160,4.159,4.615,4.913,5.252,5.706,5.547,5.685,6.009,6.135,6.159,168.194,205.161,1.22,36.967,95.453,48.153,3,9,1,0,5,0,0,12,9,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,3,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,7,0,0,0,7,16,0,0,9,2,9,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4.322,5.244,172.278,237.92,237.92,-0.95,0.903,0.356,0.127,1,0,0,0,0,0,0,0,0,-0.58,-0.42,-0.28,-917.113,9.556,37.221,15.983,2.628,70.959,-869.053,1.634,6,0,0,0,7,21,0,-2,665.745,4.324,913.459,384.992,285.949,242.518,0,1872.672,4.25,13.5,0.0099841,0.0304677,0.8043601,57.622,20.031,33.382,29.939,-1.059,-0.113,-3.333,3.767,1.813,-3.649,6.915,-3.919,8.843,0.137,11,-2.164,1,0,0,128.876,15,3,2,12,0,12,0,48,61.836,-184.408,246.51,-191.732,256.861,7.324,7.324
58,C34H46N6O9,682.86,7.19,56.53,96.23,59.35,132.67,0.6,1.01,0.62,2.71,95,49,97,51,18,63,0.235,3,3,8,0.082,6,0,12,46,34,6,9,0,0,0,0,0,0,0,2,0,0,0,2,242,704,274,622,26,31.846,1.74,1.915,0.177,110,17,77,286.471,350.857,0.167,35089,61337,35261,106609,41.04,34.889,8596,7.31,97.642,244.59,6472.667,224.914,3.113,6.474,43066,122.302,18712,174376,38.267,591.847,42173,7562,7562.614,9945.416,7580.223,10579.67,1.954,2.207,2.206,1.672,2.201,1.57,2.89,6.833,102.987,292.349,265.121,39.58,18.781,12.517,15.17,0.947,0.584,0.324,0.165,0.095,0.889,1355,661,13.49,1.786,49.848,264,4256,247,180,0.984,3.027,0,0,0,294.285,0,0,0,81,327,0,0,0,308,0,0,0,0,0,0,0,51,5.493,6.308,7.168,8.004,8.862,9.707,10.565,11.415,12.273,179.795,49,102,0,382,0,1668,0,7814,0,38052,51,70,83,100,121,119,136,159,167,175,4.159,4.615,4.934,5.283,5.706,5.54,5.715,6.044,6.173,6.223,170.128,206.16,1.212,36.033,97.303,49.154,4,10,1,0,5,0,0,12,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,4,3,1,0,0,1,0,7,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,6,0,0,0,7,18,0,0,9,0,12,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4.248,5.206,176.345,235.29,235.29,-1.103,1.216,0.581,0.338,1,0,0,0,0,0,0,0,0,-0.45,-0.27,-0.13,-731.706,9.719,36.701,87.637,2.488,67.153,-751.289,1.405,6,0,0,0,6,23,0,-2,682.772,12.524,888.55,434.797,229.019,224.735,0,1919.922,2.5,12.65,0.0816925,0.0225102,0.8407603,58.059,19.204,31.362,22.731,0.833,-0.919,-4.783,3.066,12.566,-2.983,26.507,-2.74,9.266,0.43,11,-1.585,1,12.623,0,91.071,15,3,2,12,0,12,0,49,149.537,-184.117,245.727,-210.207,252.947,26.09,26.09
59,C46H57N7O6,804.1,6.93,70.97,115.77,74.8,138,0.61,1,0.64,2.34,116,59,121,64,28,81,0.344,6,8,9,0.074,6,0,22,57,46,7,6,0,0,0,0,0,0,2,3,1,0,0,3,308,762,362,745,39,41.786,1.873,2.03,0.155,127.5,21,99,360.002,452.847,0.147,57104,88584,60298,143944,47.041,35.366,13359,7.808,125.714,331.071,9920.591,700.949,2.932,11.439,70223,158.838,33745,387899,37.861,733.298,177284,11726.21,11726.98,15002.76,11752.77,15893.91,1.355,1.534,1.534,1.189,1.53,1.121,2.506,7.578,94.872,232.409,333.076,43.753,19.958,10.875,14.8,0.971,0.585,0.343,0.186,0.103,0.7,1796,838,14.203,1.468,63.936,340,6658,282,127,0.817,2.785,0,0,233.86,456.601,207.852,0,0,132,243,0,0,0,111,0,0,0,0,0,0,0,64,5.733,6.586,7.468,8.339,9.223,10.102,10.988,11.871,12.759,206.071,59,128,0,488,20,2204,210,10752,1656,54748,64,90,118,152,184,195,228,270,291,330,4.407,4.922,5.392,5.855,6.271,6.337,6.651,6.989,6.978,7.182,245.279,326.878,1.333,81.599,119.801,59.149,4,12,2,0,8,0,0,20,14,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,12,4,6,2,0,1,1,0,6,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,1,0,0,0,6,0,0,0,13,25,1,0,5,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,4.858,1.856,224.431,172.81,172.81,1.814,3.289,5.464,29.856,1,0,0,0,0,0,0,0,0,-2.93,-3.04,-3.04,-342.259,20.119,82.723,92.971,4.017,72.66,-423.217,1.223,9,0,0,0,6,20,0,-2,804,8.878,1044.778,471.815,88.877,484.086,0,2279.159,2,13,0.0345826,0.0175968,0.8016607,76.839,23.115,36.578,20.713,4.212,-5.451,-7.721,1.196,634.465,-1.564,724.115,0.468,8.233,0.011,9,-0.629,1,75.85,0,44.054,13,2,1,26,0,26,4,59,8.368,-191.533,159.299,-140.463,173.695,-51.07,51.07
60,C46H57N7O6,804.1,6.93,70.97,115.77,74.8,138,0.61,1,0.64,2.34,116,59,121,64,28,81,0.344,6,8,9,0.074,6,0,22,57,46,7,6,0,0,0,0,0,0,2,3,1,0,0,3,308,762,362,745,39,41.786,1.873,2.03,0.155,127.5,21,99,359.761,451.119,0.147,56878,88270,60050,143520,47.013,35.323,13308,7.778,125.832,331.626,9894.119,699.078,2.945,11.439,69694,159.04,33836,390040,37.821,729.608,177558,11679.79,11680.54,14937.71,11706.18,15823.71,1.361,1.541,1.541,1.196,1.538,1.127,2.479,7.889,94.986,232.682,329.076,43.753,19.958,10.875,14.8,0.971,0.585,0.343,0.185,0.099,0.7,1790,835,14.153,1.516,64.561,336,6792,282,127,0.817,2.806,0,0,235.233,451.71,206.123,0,0,132,243,0,0,0,111,0,0,0,0,0,0,0,64,5.733,6.586,7.468,8.338,9.223,10.101,10.988,11.871,12.759,206.069,59,128,0,488,20,2204,210,10752,1656,54728,64,90,118,152,182,199,234,275,296,333,4.407,4.922,5.392,5.855,6.269,6.352,6.674,7.016,7.015,7.223,245.433,326.989,1.332,81.556,119.799,59.149,4,12,2,0,8,0,0,20,14,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,12,4,6,2,0,1,1,0,6,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,1,0,0,0,6,0,0,0,13,25,1,0,5,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,4.858,1.856,224.431,172.81,172.81,1.814,3.289,5.464,29.856,1,0,0,0,0,0,0,0,0,-2.93,-3.04,-3.04,-324.84,21.958,95.987,74.482,2.911,74.825,-426.041,0.259,9,0,0,0,6,20,0,-2,804,9.769,1068.678,483.395,104.51,480.773,0,2305.72,2,13,0.0413924,0.0172033,0.7898098,77.87,23.571,37.043,22.355,4.256,-5.193,-7.721,1.021,311,-1.759,500.69,0.168,8.376,0.139,9,-0.569,1,70.564,0,64.33,13,2,1,26,0,26,4,59,7.592,-168.962,170.424,-108.329,164.918,-60.633,60.633
